country,date,incidence
Belgium,2022-05-24,198.575
Belgium,2022-05-25,176.477
Belgium,2022-05-26,158.105
Belgium,2022-05-27,143.912
Belgium,2022-05-28,122.231
Belgium,2022-05-29,115.931
Belgium,2022-05-30,113.419
Belgium,2022-05-31,112.671
Belgium,2022-06-01,113.541
Belgium,2022-06-02,115.772
Belgium,2022-06-03,119.486
Belgium,2022-06-04,135.492
Belgium,2022-06-05,136.301
Belgium,2022-06-06,137.71
Belgium,2022-06-07,140.444
Belgium,2022-06-08,117.598
Belgium,2022-06-09,136.019
Belgium,2022-06-10,144.5
Belgium,2022-06-11,153.08
Belgium,2022-06-12,162.921
Belgium,2022-06-13,166.182
Belgium,2022-06-14,166.611
Belgium,2022-06-15,210.402
Belgium,2022-06-16,210.243
Belgium,2022-06-17,219.619
Belgium,2022-06-18,228.039
Belgium,2022-06-19,238.64
Belgium,2022-06-20,244.229
Belgium,2022-06-21,247.55
Belgium,2022-06-22,263.851
Belgium,2022-06-23,276.745
Belgium,2022-06-24,295.448
Belgium,2022-06-25,316.504
Belgium,2022-06-26,332.4
Belgium,2022-06-27,342.511
Belgium,2022-06-28,347.659
Belgium,2022-06-29,378.924
Belgium,2022-06-30,406.133
Belgium,2022-07-01,433.464
Belgium,2022-07-02,455.857
Belgium,2022-07-03,479.376
Belgium,2022-07-04,490.995
Belgium,2022-07-05,498.006
Belgium,2022-07-06,542.655
Belgium,2022-07-07,581.286
Belgium,2022-07-08,613.937
Belgium,2022-07-09,643.732
Belgium,2022-07-10,665.008
Belgium,2022-07-11,672.619
Belgium,2022-07-12,675.267
Belgium,2022-07-13,681.53
Belgium,2022-07-14,674.605
Belgium,2022-07-15,659.064
Belgium,2022-07-16,634.809
Belgium,2022-07-17,613.643
Belgium,2022-07-18,600.492
Belgium,2022-07-19,591.741
Belgium,2022-07-20,537.826
Belgium,2022-07-21,491.044
Belgium,2022-07-22,450.635
Belgium,2022-07-23,380.04
Belgium,2022-07-24,370.676
Belgium,2022-07-25,363.212
Belgium,2022-07-26,362.121
Belgium,2022-07-27,352.292
Belgium,2022-07-28,346.666
Belgium,2022-07-29,338.271
Belgium,2022-07-30,369.291
Belgium,2022-07-31,343.455
Belgium,2022-08-01,335.476
Belgium,2022-08-02,331.419
Belgium,2022-08-03,310.486
Belgium,2022-08-04,293.217
Belgium,2022-08-05,276.978
Belgium,2022-08-06,263.532
Belgium,2022-08-07,250.86
Belgium,2022-08-08,243.923
Belgium,2022-08-09,239.461
Belgium,2022-08-10,217.314
Belgium,2022-08-11,206.504
Belgium,2022-08-12,197.202
Belgium,2022-08-13,192.03
Belgium,2022-08-14,185.657
Belgium,2022-08-15,184.088
Belgium,2022-08-16,183.929
Belgium,2022-08-17,147.43
Belgium,2022-08-18,156.266
Belgium,2022-08-19,155.911
Belgium,2022-08-20,151.425
Belgium,2022-08-21,147.454
Belgium,2022-08-22,145.505
Belgium,2022-08-23,143.348
Belgium,2022-08-24,168.081
Belgium,2022-08-25,148.766
Belgium,2022-08-26,141.216
Belgium,2022-08-27,136.375
Belgium,2022-08-28,133.801
Belgium,2022-08-29,132.048
Belgium,2022-08-30,131.742
Belgium,2022-08-31,126.974
Belgium,2022-09-01,126.655
Belgium,2022-09-02,126.349
Belgium,2022-09-03,126.913
Belgium,2022-09-04,128.359
Belgium,2022-09-05,128.984
Belgium,2022-09-06,128.714
Belgium,2022-09-07,133.568
Belgium,2022-09-08,134.928
Belgium,2022-09-09,136.129
Belgium,2022-09-10,138.568
Belgium,2022-09-11,138.997
Belgium,2022-09-12,139.316
Belgium,2022-09-13,139.659
Belgium,2022-09-14,143.704
Belgium,2022-09-15,149.881
Belgium,2022-09-16,154.305
Belgium,2022-09-17,156.732
Belgium,2022-09-18,159.563
Belgium,2022-09-19,160.789
Belgium,2022-09-20,161.267
Belgium,2022-09-21,168.081
Belgium,2022-09-22,171.954
Belgium,2022-09-23,178.548
Belgium,2022-09-24,186.368
Belgium,2022-09-25,193.206
Belgium,2022-09-26,197.043
Belgium,2022-09-27,198.893
Belgium,2022-09-28,213.343
Belgium,2022-09-29,222.756
Belgium,2022-09-30,230.796
Belgium,2022-10-01,239.339
Belgium,2022-10-02,245.295
Belgium,2022-10-03,247.955
Belgium,2022-10-04,249.254
Belgium,2022-10-05,255.333
Belgium,2022-10-06,264.832
Belgium,2022-10-07,271.156
Belgium,2022-10-08,271.671
Belgium,2022-10-09,273.57
Belgium,2022-10-10,273.485
Belgium,2022-10-11,272.823
Belgium,2022-10-12,268.263
Belgium,2022-10-13,259.598
Belgium,2022-10-14,248.69
Belgium,2022-10-15,242.967
Belgium,2022-10-16,238.223
Belgium,2022-10-17,233.909
Belgium,2022-10-18,232.01
Belgium,2022-10-19,218.895
Belgium,2022-10-20,204.887
Belgium,2022-10-21,192.692
Belgium,2022-10-22,178.34
Belgium,2022-10-23,164.65
Belgium,2022-10-24,160.164
Belgium,2022-10-25,158.203
Belgium,2022-10-26,138.568
Belgium,2022-10-27,126.876
Belgium,2022-10-28,118.186
Belgium,2022-10-29,110.269
Belgium,2022-10-30,102.045
Belgium,2022-10-31,98.393
Canada,2021-10-20,74.697
Canada,2021-10-21,74.452
Canada,2021-10-22,74.459
Canada,2021-10-23,73.349
Canada,2021-10-24,70.837
Canada,2021-10-25,67.88
Canada,2021-10-26,65.599
Canada,2021-10-27,64.054
Canada,2021-10-28,62.256
Canada,2021-10-29,61.713
Canada,2021-10-30,60.866
Canada,2021-10-31,60.235
Canada,2021-11-01,59.581
Canada,2021-11-02,58.749
Canada,2021-11-03,59.05
Canada,2021-11-04,59.347
Canada,2021-11-05,58.336
Canada,2021-11-06,58.006
Canada,2021-11-07,57.787
Canada,2021-11-08,59.195
Canada,2021-11-09,60.629
Canada,2021-11-10,61.375
Canada,2021-11-11,63.359
Canada,2021-11-12,64.76
Canada,2021-11-13,65.276
Canada,2021-11-14,65.629
Canada,2021-11-15,65.198
Canada,2021-11-16,64.708
Canada,2021-11-17,64.83
Canada,2021-11-18,63.077
Canada,2021-11-19,62.412
Canada,2021-11-20,62.553
Canada,2021-11-21,63.47
Canada,2021-11-22,64.425
Canada,2021-11-23,64.986
Canada,2021-11-24,65.484
Canada,2021-11-25,66.673
Canada,2021-11-26,67.356
Canada,2021-11-27,67.817
Canada,2021-11-28,73.323
Canada,2021-11-29,73.787
Canada,2021-11-30,74.374
Canada,2021-12-01,74.474
Canada,2021-12-02,74.909
Canada,2021-12-03,76.915
Canada,2021-12-04,78.193
Canada,2021-12-05,74.998
Canada,2021-12-06,77.182
Canada,2021-12-07,80.088
Canada,2021-12-08,82.109
Canada,2021-12-09,84.393
Canada,2021-12-10,85.82
Canada,2021-12-11,89.669
Canada,2021-12-12,94.346
Canada,2021-12-13,99.253
Canada,2021-12-14,102.615
Canada,2021-12-15,107.344
Canada,2021-12-16,112.623
Canada,2021-12-17,121.335
Canada,2021-12-18,131.986
Canada,2021-12-19,148.395
Canada,2021-12-20,165.012
Canada,2021-12-21,188.413
Canada,2021-12-22,212.649
Canada,2021-12-23,239.735
Canada,2021-12-24,273.642
Canada,2021-12-25,324.047
Canada,2021-12-26,349.294
Canada,2021-12-27,379.014
Canada,2021-12-28,395.43
Canada,2021-12-29,538.364
Canada,2021-12-30,595.478
Canada,2021-12-31,659.071
Canada,2022-01-01,730.804
Canada,2022-01-02,841.763
Canada,2022-01-03,948.442
Canada,2022-01-04,1061.025
Canada,2022-01-05,1019.896
Canada,2022-01-06,1058.365
Canada,2022-01-07,1085.533
Canada,2022-01-08,1097.179
Canada,2022-01-09,1091.584
Canada,2022-01-10,1072.779
Canada,2022-01-11,1047.736
Canada,2022-01-12,1033.237
Canada,2022-01-13,1001.812
Canada,2022-01-14,975.963
Canada,2022-01-15,932.2
Canada,2022-01-16,885.165
Canada,2022-01-17,839.991
Canada,2022-01-18,802.655
Canada,2022-01-19,763.395
Canada,2022-01-20,734.471
Canada,2022-01-21,696.659
Canada,2022-01-22,669.139
Canada,2022-01-23,637.528
Canada,2022-01-24,609.313
Canada,2022-01-25,577.568
Canada,2022-01-26,541.373
Canada,2022-01-27,515.376
Canada,2022-01-28,501.229
Canada,2022-01-29,480.975
Canada,2022-01-30,460.669
Canada,2022-01-31,439.193
Canada,2022-02-01,415.298
Canada,2022-02-02,403.625
Canada,2022-02-03,392.154
Canada,2022-02-04,379.552
Canada,2022-02-05,363.645
Canada,2022-02-06,350.371
Canada,2022-02-07,335.437
Canada,2022-02-08,323.363
Canada,2022-02-09,312.798
Canada,2022-02-10,304.536
Canada,2022-02-11,289.832
Canada,2022-02-12,276.521
Canada,2022-02-13,261.914
Canada,2022-02-14,260.818
Canada,2022-02-15,251.53
Canada,2022-02-16,243.818
Canada,2022-02-17,233.345
Canada,2022-02-18,221.744
Canada,2022-02-19,210.417
Canada,2022-02-20,198.651
Canada,2022-02-21,185.054
Canada,2022-02-22,173.88
Canada,2022-02-23,169.897
Canada,2022-02-24,168.118
Canada,2022-02-25,162.018
Canada,2022-02-26,159.581
Canada,2022-02-27,158.537
Canada,2022-02-28,153.629
Canada,2022-03-01,153.6
Canada,2022-03-02,157.957
